labelKey	variant	fontFace	lineIndex	glyphIndex	glyph	baselineMapX	baselineMapY	rotationDegrees	fontScaleMapUnits
islands.falklands	DEFAULT	ITALIC	0	8	\s	-58.672573564881816	-51.61452001929571	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	9	I	-58.527534169480624	-51.620951921530796	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	10	s	-58.26501286380447	-51.6325936645763	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	11	l	-58.06485849815083	-51.64146968966072	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	12	a	-57.85745216272713	-51.65066730985689	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	13	n	-57.501380447017205	-51.666457629844025	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	14	d	-57.11920164013507	-51.68340569223348	-2.539169	4.965243E-4
islands.falklands	DEFAULT	ITALIC	0	15	s	-56.745	-51.7	-2.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	0	A	-172.23305449501225	52.313835342664945	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	1	l	-171.74477594555347	52.26715634116219	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	2	e	-171.5325454514118	52.2468672918768	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	3	u	-171.27950140070442	52.22267650234422	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	4	t	-170.90179048630546	52.18656766987476	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	5	i	-170.6851076041748	52.16585297619877	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	6	a	-170.46694059271448	52.14499640105924	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	7	n	-170.10258684228245	52.110164501761595	-5.4608307	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	8	\s	-169.71491995594792	52.04857799732017	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	9	I	-169.56834550516083	52.021308370534236	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	10	s	-169.30304574923625	51.971950346051685	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	11	l	-169.10077300715008	51.93431826108709	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	12	a	-168.89117154252457	51.895322694783204	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	13	n	-168.5313312658423	51.82837576102372	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	14	d	-168.1451075880184	51.75652029444277	-10.539169	4.965243E-4
islands.aleutians	DEFAULT	ITALIC	0	15	s	-167.76694550498775	51.686164657335055	-10.539169	4.965243E-4
islands.hawaii	DEFAULT	ITALIC	0	0	H	-160.37552705422465	21.09519649377117	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	1	a	-159.61564834396916	20.92619034831981	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	2	w	-159.11884348812967	20.815694985581306	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	3	a	-158.48847806004824	20.67549414854243	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	4	i	-157.99167320420875	20.564998785803926	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	5	i	-157.69419738421527	20.498836593044004	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	6	a	-157.39672156422176	20.432674400284085	-12.539169	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	7	n	-156.89792316434864	20.33348498758016	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	8	\s	-156.35628791625192	20.26255401719644	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	9	I	-156.15073374240114	20.235635242857267	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	10	s	-155.77868068773128	20.186912261303366	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	11	l	-155.49501592781724	20.149764352715305	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	12	a	-155.20107345921065	20.11127050541029	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	13	n	-154.69643796240706	20.045184914407617	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	14	d	-154.1548027143103	19.974253944023896	-7.4608307	7.54717E-4
islands.hawaii	DEFAULT	ITALIC	0	15	s	-153.62447294577535	19.90480350622883	-7.4608307	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	0	J	137.03400940676315	33.69227445299505	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	1	a	137.21825167699498	33.981913648979955	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	2	p	137.52699896260535	34.467281721432464	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	3	a	137.8030479613486	34.90124625057025	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	4	n	138.11179524695896	35.38661432302276	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	5	e	138.44317980809268	35.907569463923934	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	6	s	138.65760511235567	36.244658084507044	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	7	e	138.83115755803482	36.51749227594674	57.53917	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	8	\s	139.0685845733806	36.83847492503796	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	9	I	139.21135402558951	37.02427256401214	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	10	s	139.4697667340876	37.36056629055543	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	11	l	139.66678857813588	37.616967032339815	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	12	a	139.87094889479462	37.88265765607291	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	13	n	140.22144789996744	38.338790859754546	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	14	d	140.5976454065379	38.82836763845154	52.46083	7.54717E-4
islands.japan	DEFAULT	ITALIC	0	15	s	140.96599059323685	39.30772554700495	52.46083	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	0	P	122.59156975081872	14.271155293698108	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	1	h	122.91976370978868	13.696931468594693	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	2	i	123.20272952600307	13.201840962145116	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	3	l	123.37320483331256	12.903569222603778	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	4	i	123.53904135674966	12.613413720873082	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	5	p	123.70951666405917	12.315141981331731	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	6	p	123.96406992905528	11.869763431472373	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	7	i	124.21862319405143	11.424384881613014	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	8	n	124.38909850136092	11.126113142071675	-60.250153	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	9	e	124.71911282271907	10.606724305086797	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	10	\s	124.9433764690819	10.277350878974595	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	11	I	125.07490939949999	10.08416998389412	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	12	s	125.3129840035567	9.734512563798463	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	13	l	125.49449944753366	9.467922928587408	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	14	a	125.68259153803152	9.19167424862232	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	15	n	126.0055048822079	8.717415151199761	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	16	d	126.35209415385954	8.208383492662712	-55.749847	7.54717E-4
islands.philippines	DEFAULT	ITALIC	0	17	s	126.6914491143382	7.709976783355081	-55.749847	7.54717E-4
islands.east-indies	DEFAULT	ITALIC	0	0	E	114.60393693239409	2.9923729006417434	-32.260498	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	1	a	115.50894038120633	2.4211264209986427	-32.260498	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	2	s	116.3274832215852	1.9044546706277097	-32.260498	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	3	t	116.92733158180901	1.5258248825334615	-32.260498	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	4	\s	117.54345488009089	1.1369222042232774	-32.260498	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	5	I	118.065997284539	0.8070886446547372	-32.260498	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	6	n	118.70045846044982	0.3004796739193387	-39.739502	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	7	d	119.47808464000485	-0.34602422528797394	-39.739502	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	8	i	120.24553627906877	-0.9840692013341736	-39.739502	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	9	e	120.80764719185815	-1.4513977281289838	-39.739502	0.0011708138
islands.east-indies	DEFAULT	ITALIC	0	10	s	121.41323114129126	-1.9548689266121615	-39.739502	0.0011708138
islands.new-guinea	DEFAULT	ITALIC	0	0	N	138.8960824309594	-5.073470420458105	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	1	e	139.65178727406692	-5.0470806258281495	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	2	w	139.9860224900198	-5.035408874895835	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	3	\s	140.59666336843225	-5.014084825538556	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	4	G	140.79269575315533	-5.007239223818723	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	5	u	141.46606699467915	-4.983724581911098	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	6	i	141.96496941379942	-4.9663025255341235	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	7	n	142.25313701934238	-4.956239491005969	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	8	e	142.76968235308772	-4.93820133047421	2.0	7.54717E-4
islands.new-guinea	DEFAULT	ITALIC	0	9	a	143.1039175690406	-4.926529579541895	2.0	7.54717E-4
islands.bismarck	DEFAULT	ITALIC	0	0	B	150.4046401129882	-4.793500797146258	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	1	i	150.56229896618746	-4.745238930291652	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	2	s	150.64333341171292	-4.72043300571953	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	3	m	150.7194065646552	-4.697145811223251	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	4	a	150.9368765562185	-4.630574809565412	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	5	r	151.07220959279337	-4.589147228052106	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	6	c	151.17667236440616	-4.557169522566274	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	7	k	151.26294372988056	-4.530760494025205	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	8	\s	151.38835418128903	-4.492370372663586	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	9	A	151.44347965443563	-4.475495594043095	17.020178	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	10	r	151.62742243297404	-4.429606158542884	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	11	c	151.73387869968337	-4.40506827804196	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	12	h	151.8217964080739	-4.38480348491059	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	13	i	151.95886938473393	-4.353208535875099	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	14	p	152.04145023542665	-4.334173873956177	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	15	e	152.1647597369712	-4.305751368573839	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	16	l	152.26054228828488	-4.28367375049781	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	17	a	152.34087604099955	-4.265157038563075	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	18	g	152.47879167940133	-4.233367858283514	12.979822	1.9860973E-4
islands.bismarck	DEFAULT	ITALIC	0	19	o	152.5953598870118	-4.206499202853742	12.979822	1.9860973E-4
islands.solomons	DEFAULT	ITALIC	0	0	S	157.5881344205828	-10.568035581757302	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	1	o	157.80106653656645	-10.307759114739193	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	2	l	157.97433035685293	-10.095970983118463	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	3	o	158.1047341794896	-9.936572547214439	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	4	m	158.2779979997761	-9.724784415593708	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	5	o	158.63774840558142	-9.285045373886454	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	6	n	158.81101222586793	-9.073257242265724	50.71341	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	7	\s	159.06526029402337	-8.792108839971252	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	8	I	159.16658499570838	-8.689765392136145	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	9	s	159.34998270575826	-8.504523751554604	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	10	l	159.48981079408358	-8.363289793542158	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	11	a	159.63470511749313	-8.216938663137958	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	12	n	159.88345726012986	-7.965685498702774	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	13	d	160.15044784906985	-7.696010513657271	45.28659	4.965243E-4
islands.solomons	DEFAULT	ITALIC	0	14	s	160.4118655794172	-7.431964418242698	45.28659	4.965243E-4
islands.new-zealand	DEFAULT	ITALIC	0	0	N	169.92825726214684	-43.69407747748687	44.739502	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	1	e	170.73873041338905	-42.890940706177034	44.739502	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	2	w	171.24668099779544	-42.38758808090461	44.739502	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	3	\s	171.9530301027779	-41.68763282962625	44.739502	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	4	Z	172.3617814268963	-41.2825815173568	44.739502	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	5	e	173.0949660956496	-40.5954190075914	37.260498	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	6	a	173.66411318574043	-40.16246490909065	37.260498	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	7	l	174.3515055099264	-39.639560851710186	37.260498	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	8	a	174.87729601418235	-39.23958840479867	37.260498	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	9	n	175.56468833836834	-38.716684347418216	37.260498	7.9245283E-4
islands.new-zealand	DEFAULT	ITALIC	0	10	d	176.28045951873713	-38.17219229990661	37.260498	7.9245283E-4
islands.madagascar	DEFAULT	ITALIC	0	0	M	46.31892654439761	-22.09612856191452	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	1	a	46.620577402275586	-21.16774268264869	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	2	d	46.77003307454409	-20.707765420570468	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	3	a	46.92709850609306	-20.22436772763286	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	4	g	47.07655417836156	-19.764390465554637	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	5	a	47.20287618241743	-19.37561131328893	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	6	s	47.35233185468593	-18.915634051210702	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	7	c	47.436343597142354	-18.657072494523145	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	8	a	47.531617783333886	-18.363848700163707	72.0	7.54717E-4
islands.madagascar	DEFAULT	ITALIC	0	9	r	47.68107345560239	-17.90387143808548	72.0	7.54717E-4
islands.marianas	DEFAULT	ITALIC	0	0	M	144.79581792011388	15.181070407023059	78.71341	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	1	a	144.84766288011943	15.440845481550651	78.71341	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	2	r	144.8733499390122	15.569553414540609	78.71341	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	3	i	144.8931776280557	15.668902307826135	78.71341	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	4	a	144.90855847391	15.745969787050266	78.71341	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	5	n	144.93424553280278	15.874677720040223	78.71341	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	6	a	144.96211064070766	16.0127490152121	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	7	\s	144.9998550283344	16.13845071850919	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	8	I	145.0152295243127	16.189653041644462	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	9	s	145.04305736203344	16.282329246519303	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	10	l	145.06427416648353	16.352988452445977	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	11	a	145.0862596957325	16.426207774529413	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	12	n	145.12400408335924	16.551909477826502	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	13	d	145.1645158802621	16.68682759928794	73.28659	1.9860973E-4
islands.marianas	DEFAULT	ITALIC	0	14	s	145.20418207988612	16.81892959297694	73.28659	1.9860973E-4
islands.carolines	DEFAULT	ITALIC	0	0	C	148.7504930666641	6.842699151706998	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	1	a	149.22319633756496	6.8968842617268	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	2	r	149.591020911277	6.939047318810355	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	3	o	149.87494252723806	6.971592733544912	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	4	l	150.15961327675046	7.0042240200861565	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	5	i	150.3738654724361	7.028783356798777	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	6	n	150.59411073653254	7.0540296679648975	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	7	e	150.98890411809316	7.099284110089203	6.5391693	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	8	\s	151.24592226671555	7.106205765545804	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	9	I	151.39668108286457	7.110050391787128	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	10	s	151.66955454009428	7.117009165283925	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	11	l	151.87760170637992	7.122314749496953	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	12	a	152.09318681347298	7.127812565022046	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	13	n	152.4632997071188	7.137251122444496	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	14	d	152.86054918767147	7.147381712590386	1.4608308	4.965243E-4
islands.carolines	DEFAULT	ITALIC	0	15	s	153.2495069333359	7.157300848293002	1.4608308	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	0	M	165.76694550498775	7.686164657335053	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	1	a	166.46872585760744	7.753254244151527	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	2	r	166.8164293421042	7.786494392614583	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	3	s	167.08481960814137	7.812152266886474	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	4	h	167.28027003934525	7.8308371568575605	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	5	a	167.62584906263325	7.863874208690496	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	6	l	167.97355254713	7.897114357153552	5.4608307	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	7	l	168.17407565089204	7.930770051696422	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	8	\s	168.37409873153686	7.967983595588066	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	9	I	168.51397501170808	7.99400705285495	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	10	s	168.76715107881796	8.041109510508008	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	11	l	168.96018034545423	8.077021881536307	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	12	a	169.1602034260991	8.114235425427951	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	13	n	169.5035996939194	8.178123013018151	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	14	d	169.87217369217052	8.246694822916389	10.539169	4.965243E-4
islands.marshalls	DEFAULT	ITALIC	0	15	s	170.23305449501225	8.313835342664948	10.539169	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	0	F	176.34130098485787	-17.56688505589189	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	1	i	176.76549715304233	-17.600891464388194	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	2	j	177.01051419321175	-17.620533672832032	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	3	i	177.22636253812288	-17.637837523127793	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	4	\s	177.4713795782923	-17.65747973157163	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	5	I	177.63805783691095	-17.670841778132065	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	6	s	177.93974548501072	-17.69502708240645	-4.5834117	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	7	l	178.16716802202606	-17.73192013255468	-11.416588	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	8	a	178.40155146380144	-17.77925074579879	-11.416588	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	9	n	178.8039370229333	-17.86050714825634	-11.416588	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	10	d	179.235825392918	-17.947721250283074	-11.416588	4.965243E-4
islands.fiji	DEFAULT	ITALIC	0	11	s	179.65869901514213	-18.03311494410811	-11.416588	4.965243E-4
islands.samoa	DEFAULT	ITALIC	0	0	S	-172.747530421808	-13.557112642421291	-20.913303	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	1	a	-172.62920394600948	-13.602328610614864	-20.913303	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	2	m	-172.50479645218277	-13.649868311649218	-20.913303	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	3	o	-172.30488298450604	-13.726261028789963	-20.913303	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	4	a	-172.2086001990597	-13.763053465435696	-20.913303	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	5	n	-172.084192705233	-13.810593166470053	-20.913303	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	6	\s	-171.94858901572692	-13.855233293256216	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	7	I	-171.8962098255437	-13.869353237900498	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	8	s	-171.8014034913121	-13.894910337706646	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	9	l	-171.72912020885926	-13.914395861315754	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	10	a	-171.65421796689728	-13.934587382157074	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	11	n	-171.52562705499747	-13.969251846258786	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	12	d	-171.3876078888647	-14.006457900396466	-15.086698	1.9860973E-4
islands.samoa	DEFAULT	ITALIC	0	13	s	-171.252469578192	-14.04288735757871	-15.086698	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	0	T	-175.15135971091533	-20.71209145333421	74.85504	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	1	o	-175.1048322997645	-20.54018961115619	74.85504	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	2	n	-175.07640719327364	-20.435169193105306	74.85504	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	3	g	-175.03698605874553	-20.289522455440007	74.85504	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	4	a	-175.00594285034103	-20.174829104147598	74.85504	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	5	\s	-174.96921462063835	-20.03913166924501	74.85504	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	6	I	-174.95697356900837	-19.983279710905606	81.14496	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	7	s	-174.9410188711514	-19.88086947434954	81.14496	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	8	l	-174.92885451587927	-19.802788741505687	81.14496	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	9	a	-174.91624942309727	-19.721878996602275	81.14496	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	10	n	-174.8946092113631	-19.582974504477885	81.14496	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	11	d	-174.87138234459346	-19.43388556893908	81.14496	1.9860973E-4
islands.tonga	DEFAULT	ITALIC	0	12	s	-174.84864028908467	-19.28790854666579	81.14496	1.9860973E-4
islands.greater-antilles	DEFAULT	ITALIC	0	0	G	-78.255	20.0	-2.539169	4.965243E-4
islands.greater-antilles	DEFAULT	ITALIC	0	1	r	-77.72024508111839	19.976285812909907	-2.539169	4.965243E-4
islands.greater-antilles	DEFAULT	ITALIC	0	2	e	-77.42523472557818	19.96320331377287	-2.539169	4.965243E-4
islands.greater-antilles	DEFAULT	ITALIC	0	3	a	-77.15980324473593	19.95143251639627	-2.539169	4.965243E-4
islands.greater-antilles	DEFAULT	ITALIC	0	4	t	-76.77761304798067	19.934483948912668	-2.539169	4.965243E-4
islands.greater-antilles	DEFAULT	ITALIC	0	5	e	-76.55032274767001	19.924404556437693	-2.539169	4.965243E-4
